mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	4.0	0	3/4	4/4	2	1	Bb.I[I{		Bb	I	I	I	I						{	M	0	0	0, 4, 1		0	0
2	1	4	4	1.0	3/4	3/4	4/4	2	1	IV		Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
3	2	5	5	3.0	0	0	4/4	2	1	I		Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
3	2	8	8	1.0	3/4	3/4	4/4	2	1	IV		Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
4	3	9	9	1.0	0	0	4/4	2	1	I		Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
4	3	10	10	1.0	1/4	1/4	4/4	2	1	IV6		Bb	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	11	11	1.0	1/2	1/2	4/4	2	1	I		Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
4	3	12	12	1.0	3/4	3/4	4/4	2	1	ii6		Bb	I	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	4	13	13	3.0	0	0	4/4	2	1	I		Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
5	4	16	16	1.0	3/4	3/4	4/4	2	1	IV		Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
6	5	17	17	1.0	0	0	4/4	2	1	I		Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
6	5	18	18	2.0	1/4	1/4	4/4	2	1	IV6		Bb	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	5	20	20	1.0	3/4	3/4	4/4	2	1	ii6		Bb	I	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	6	21	21	2.0	0	0	4/4	2	1	I]}		Bb	I	I	I	I						}	M	0	0	0, 4, 1		0	0
7	6	23	23	2.0	1/2	1/2	4/4	2	1	V[V6{		Bb	I	V	V6	V		6				{	M	0	0	5, 2, 1		1	5
8	7	25	25	2.0	0	0	4/4	2	1	I		Bb	I	V	I	I							M	0	0	0, 4, 1		0	0
8	7	27	27	2.0	1/2	1/2	4/4	2	1	V43]		Bb	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	8	29	29	2.0	0	0	4/4	2	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	31	31	2.0	1/2	1/2	4/4	2	1	V[V6		Bb	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
10	9	33	33	2.0	0	0	4/4	2	1	I		Bb	I	V	I	I							M	0	0	0, 4, 1		0	0
10	9	35	35	2.0	1/2	1/2	4/4	2	1	V43]		Bb	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	10	37	37	4.0	0	0	4/4	2	1	I6		Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
12	11	41	41	2.0	0	0	4/4	2	1	ii6		Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
